01:57:25.393 [INFO]   [Bot] Inicializando bot... 
01:57:34.440 [WARN]   [Bot] Saldo BTC muito baixo (0.00000004 < 0.00000600). Apenas ordens de compra serão colocadas. 
01:57:34.440 [INFO]   [Bot] Score de lucro baixo (0.00 < 0.05). Não colocando ordens. 
01:57:34.440 [ALERT]  [Bot] PnL baixo: 0.09 BRL (limite: 50). Verifique a estratégia! 
01:57:34.441 [INFO]   [Bot] ────────────── Mini Dashboard ────────────── 
01:57:34.441 [INFO]   [Bot] Ciclo: 1 | Mid Price: 507661.00 | Tendência: down 
01:57:34.441 [INFO]   [Bot] RSI: 43.77 | EMA Curta: 507706.91 | EMA Longa: 508170.61 
01:57:34.441 [INFO]   [Bot] MACD: N/A | Signal: N/A | Volatilidade: 2.50% 
01:57:34.441 [INFO]   [Bot] Score Lucro Esperado: 0.00 | Confiança: 215.72 
01:57:34.441 [INFO]   [Bot] Spread: 0.115% | Buy Price: 497221.71 | Sell Price: 497793.85 
01:57:34.441 [INFO]   [Bot] Tamanho Ordens: 0.00000270 BTC | Depth Factor: 2.00 
01:57:34.441 [INFO]   [Bot] Viés Inventário: 0.000000 | Viés Tendência: -0.020000 | Total Bias: -0.020000 
01:57:34.441 [INFO]   [Bot] PnL Total: 0.09 BRL | ROI: 0.10% | PnL Não Realizado: 0.00 BRL 
01:57:34.441 [INFO]   [Bot] Posição BTC: 0.00000000 | Saldo BRL: 138.88 | Saldo BTC: 0.00000004 
01:57:34.441 [INFO]   [Bot] Ordens Ativas: 0 | Fills: 0 | Cancelamentos: 0 
01:57:34.441 [INFO]   [Bot] Taxa de Fill: 0.0% | Preço Médio Fill: 654259.13 BRL | Uptime: 0min 
01:57:34.441 [INFO]   [Bot] ──────────────────────────────────────────── 
01:57:34.441 [SUCCESS] [Bot] Bot operacional - SIMULATE=false 
01:57:44.445 [INFO]   [Bot] Iniciando ciclo 2. 
01:57:45.270 [SUCCESS] [Bot] Orderbook atualizado: Best Bid=507470.00, Best Ask=507851.00. 
01:57:45.270 [INFO]   [Bot] Volatilidade calculada: 2.50%. 
01:57:45.270 [DEBUG]  [Bot] Volatilidade no ciclo 2: 2.50% 
01:57:45.271 [INFO]   [Bot] RSI calculado: 24.45. 
01:57:45.271 [INFO]   [Bot] EMA(8) calculada: 507621.97. 
01:57:45.271 [INFO]   [Bot] EMA(20) calculada: 508056.62. 
01:57:45.271 [INFO]   [Bot] EMA(12) calculada: 507742.66. 
01:57:45.271 [INFO]   [Bot] EMA(26) calculada: 508150.66. 
01:57:45.271 [INFO]   [Bot] EMA(9) calculada: 507628.81. 
01:57:45.271 [INFO]   [Bot] MACD calculado: MACD=-407.99, Signal=507628.81. 
01:57:45.271 [INFO]   [Bot] Volatilidade calculada: 2.50%. 
01:57:45.271 [INFO]   [Bot] Análise fills históricos: Bias=0.00%, Sucesso=57.14%, PnL médio=5.85. 
01:57:45.271 [INFO]   [Bot] Previsão de preço | {"trend":"down","confidence":"249.40","expectedProfit":"0.00","rsi":"24.45","emaShort":"507621.97","emaLong":"508056.62"...
01:57:45.271 [INFO]   [Bot] Viés de inventário: 0.000000. 
01:57:45.625 [WARN]   [Bot] Saldo BTC muito baixo (0.00000004 < 0.00000600). Apenas ordens de compra serão colocadas. 
01:57:45.625 [INFO]   [Bot] Score de lucro baixo (0.00 < 0.05). Não colocando ordens. 
01:57:45.625 [ALERT]  [Bot] PnL baixo: 0.09 BRL (limite: 50). Verifique a estratégia! 
01:57:45.625 [INFO]   [Bot] ────────────── Mini Dashboard ────────────── 
01:57:45.625 [INFO]   [Bot] Ciclo: 2 | Mid Price: 507660.50 | Tendência: down 
01:57:45.626 [INFO]   [Bot] RSI: 24.45 | EMA Curta: 507621.97 | EMA Longa: 508056.62 
01:57:45.626 [INFO]   [Bot] MACD: N/A | Signal: N/A | Volatilidade: 2.50% 
01:57:45.626 [INFO]   [Bot] Score Lucro Esperado: 0.00 | Confiança: 249.40 
01:57:45.626 [INFO]   [Bot] Spread: 0.127% | Buy Price: 497192.62 | Sell Price: 497821.96 
01:57:45.626 [INFO]   [Bot] Tamanho Ordens: 0.00000270 BTC | Depth Factor: 2.00 
01:57:45.626 [INFO]   [Bot] Viés Inventário: 0.000000 | Viés Tendência: -0.020000 | Total Bias: -0.020000 
01:57:45.626 [INFO]   [Bot] PnL Total: 0.09 BRL | ROI: 0.10% | PnL Não Realizado: 0.00 BRL 
01:57:45.626 [INFO]   [Bot] Posição BTC: 0.00000000 | Saldo BRL: 138.88 | Saldo BTC: 0.00000004 
01:57:45.626 [INFO]   [Bot] Ordens Ativas: 0 | Fills: 0 | Cancelamentos: 0 
01:57:45.626 [INFO]   [Bot] Taxa de Fill: 0.0% | Preço Médio Fill: 654259.13 BRL | Uptime: 0min 
01:57:45.626 [INFO]   [Bot] ──────────────────────────────────────────── 
01:57:54.448 [INFO]   [Bot] Iniciando ciclo 3. 
01:57:54.448 [INFO]   [Bot] Volatilidade calculada: 2.50%. 
01:57:54.448 [DEBUG]  [Bot] Volatilidade no ciclo 3: 2.50% 
01:57:54.448 [INFO]   [Bot] RSI calculado: 36.45. 
01:57:54.448 [INFO]   [Bot] EMA(8) calculada: 507637.19. 
01:57:54.448 [INFO]   [Bot] EMA(20) calculada: 507884.75. 
01:57:54.448 [INFO]   [Bot] EMA(12) calculada: 507712.55. 
01:57:54.449 [INFO]   [Bot] EMA(26) calculada: 508120.84. 
01:57:54.449 [INFO]   [Bot] EMA(9) calculada: 507630.66. 
01:57:54.449 [INFO]   [Bot] MACD calculado: MACD=-408.29, Signal=507630.66. 
01:57:54.449 [INFO]   [Bot] Volatilidade calculada: 2.50%. 
01:57:54.449 [INFO]   [Bot] Análise fills históricos: Bias=0.00%, Sucesso=57.14%, PnL médio=5.85. 
01:57:54.449 [INFO]   [Bot] Previsão de preço | {"trend":"down","confidence":"249.15","expectedProfit":"0.00","rsi":"36.45","emaShort":"507637.19","emaLong":"507884.75"...
01:57:54.449 [INFO]   [Bot] Viés de inventário: 0.000000. 
01:57:55.382 [WARN]   [Bot] Saldo BTC muito baixo (0.00000004 < 0.00000600). Apenas ordens de compra serão colocadas. 
01:57:55.383 [INFO]   [Bot] Score de lucro baixo (0.00 < 0.05). Não colocando ordens. 
01:57:55.383 [ALERT]  [Bot] PnL baixo: 0.09 BRL (limite: 50). Verifique a estratégia! 
01:57:55.383 [INFO]   [Bot] ────────────── Mini Dashboard ────────────── 
01:57:55.383 [INFO]   [Bot] Ciclo: 3 | Mid Price: 507660.50 | Tendência: down 
01:57:55.383 [INFO]   [Bot] RSI: 36.45 | EMA Curta: 507637.19 | EMA Longa: 507884.75 
01:57:55.383 [INFO]   [Bot] MACD: N/A | Signal: N/A | Volatilidade: 2.50% 
01:57:55.383 [INFO]   [Bot] Score Lucro Esperado: 0.00 | Confiança: 249.15 
01:57:55.383 [INFO]   [Bot] Spread: 0.115% | Buy Price: 497221.22 | Sell Price: 497793.36 
01:57:55.383 [INFO]   [Bot] Tamanho Ordens: 0.00000270 BTC | Depth Factor: 2.00 
01:57:55.383 [INFO]   [Bot] Viés Inventário: 0.000000 | Viés Tendência: -0.020000 | Total Bias: -0.020000 
01:57:55.384 [INFO]   [Bot] PnL Total: 0.09 BRL | ROI: 0.10% | PnL Não Realizado: 0.00 BRL 
01:57:55.384 [INFO]   [Bot] Posição BTC: 0.00000000 | Saldo BRL: 138.88 | Saldo BTC: 0.00000004 
01:57:55.384 [INFO]   [Bot] Ordens Ativas: 0 | Fills: 0 | Cancelamentos: 0 
01:57:55.384 [INFO]   [Bot] Taxa de Fill: 0.0% | Preço Médio Fill: 654259.13 BRL | Uptime: 0min 
01:57:55.384 [INFO]   [Bot] ──────────────────────────────────────────── 
